Level,Name,PSGC Code
Bgy,Comadaycaday,501712004
Bgy,Domagondong,501712005
Bgy,Kinalangan,501712006
Bgy,Comadogcadog,501712007
Bgy,Mabini,501712008
Bgy,Magais I,501712009
Bgy,Magais II,501712010
Bgy,Mansalaya,501712011
Bgy,Nagkalit,501712012
Bgy,Palaspas,501712013
Bgy,Pamplona,501712014
Bgy,Pasay,501712015
Bgy,Pinagdapian,501712016
Bgy,Pinugusan,501712017
Bgy,Zone I Fatima ,501712018
Bgy,Zone II San Antonio ,501712019
Bgy,Poblacion Zone III,501712020
Bgy,Sabang,501712021
Bgy,Salvacion,501712022
Bgy,San Juan,501712023
Bgy,San Pablo,501712024
Bgy,Santa Rita I,501712025
Bgy,Santa Rita II,501712026
Bgy,Sinagawsawan,501712027
Bgy,Sinuknipan I,501712028
Bgy,Sinuknipan II,501712029
Bgy,Sugsugin,501712030
Bgy,Tabion,501712031
Bgy,Tomagoktok,501712032
Mun,Gainza,501713000
Bgy,Cagbunga,501713001
Bgy,Dahilig,501713002
Bgy,Loob,501713004
Bgy,Malbong,501713005
Bgy,Namuat,501713006
Bgy,Sampaloc,501713007
Bgy,District I ,501713008
Bgy,District II ,501713009
Mun,Garchitorena,501714000
Bgy,Ason,501714001
Bgy,Bahi,501714002
Bgy,Binagasbasan,501714003
Bgy,Burabod,501714004
Bgy,Cagamutan,501714005
Bgy,Cagnipa,501714006
Bgy,Canlong,501714007
Bgy,Dangla,501714008
Bgy,Del Pilar,501714009
Bgy,Denrica,501714010
Bgy,Harrison,501714011
Bgy,Mansangat,501714012
Bgy,Pambuhan,501714013
Bgy,Barangay I ,501714014
Bgy,Barangay II ,501714015
Bgy,Barangay III ,501714016
Bgy,Barangay IV ,501714017
Bgy,Sagrada,501714018
Bgy,Salvacion,501714019
Bgy,San Vicente,501714020
Bgy,Sumaoy,501714021
Bgy,Tamiawon,501714022
Bgy,Toytoy,501714023
Mun,Goa,501715000
Bgy,Abucayan,501715001
Bgy,Bagumbayan Grande ,501715002
Bgy,Bagumbayan Pequeño ,501715003
Bgy,Balaynan,501715004
Bgy,Belen ,501715005
Bgy,Buyo,501715006
Bgy,Cagaycay,501715007
Bgy,Catagbacan,501715008
Bgy,Digdigon,501715009
Bgy,Gimaga,501715010
Bgy,Halawig-Gogon,501715011
Bgy,Hiwacloy,501715013
Bgy,La Purisima ,501715014
Bgy,Lamon,501715015
Bgy,Matacla,501715016
Bgy,Maymatan,501715017
Bgy,Maysalay,501715018
Bgy,Napawon,501715019
Bgy,Panday ,501715020
Bgy,Payatan,501715021
Bgy,Pinaglabanan,501715022
Bgy,Salog,501715023
Bgy,San Benito ,501715024
Bgy,San Isidro West,501715025
Bgy,San Isidro ,501715026
Bgy,San Jose ,501715027
Bgy,San Juan Bautista ,501715028
Bgy,San Juan Evangelista ,501715029
Bgy,San Pedro,501715030
Bgy,Scout Fuentebella,501715031
Bgy,Tabgon,501715032
Bgy,Tagongtong,501715033
Bgy,Tamban,501715034
Bgy,Taytay,501715035
City,City of Iriga,501716000
Bgy,Antipolo,501716001
Bgy,Cristo Rey,501716002
Bgy,Del Rosario,501716003
Bgy,Francia,501716004
Bgy,La Anunciacion,501716005
Bgy,La Medalla,501716006
Bgy,La Purisima,501716007
Bgy,La Trinidad,501716008
Bgy,Niño Jesus,501716009
Bgy,Perpetual Help,501716010
Bgy,Sagrada,501716011
Bgy,Salvacion,501716012
Bgy,San Agustin,501716013
Bgy,San Andres,501716014
Bgy,San Antonio,501716015
Bgy,San Francisco ,501716016
Bgy,San Isidro,501716017
Bgy,San Jose,501716018
Bgy,San Juan,501716019
Bgy,San Miguel,501716020
Bgy,San Nicolas,501716021
Bgy,San Pedro,501716022
Bgy,San Rafael,501716023
Bgy,San Ramon,501716024
Bgy,San Roque ,501716025
Bgy,San Vicente Norte,501716026
Bgy,San Vicente Sur,501716027
Bgy,Santa Cruz Norte,501716028
Bgy,Santa Cruz Sur,501716029
Bgy,Santa Elena,501716030
Bgy,Santa Isabel,501716031
Bgy,Santa Maria,501716032
Bgy,Santa Teresita,501716033
Bgy,Santiago,501716034
Bgy,Santo Domingo,501716035
Bgy,Santo Niño,501716036
Mun,Lagonoy,501717000
Bgy,Agosais,501717001
Bgy,Agpo-Camagong-Tabog,501717002
Bgy,Amoguis,501717003
Bgy,Bocogan,501717004
Bgy,Balaton,501717005
Bgy,Binanuahan,501717006
Bgy,Burabod,501717007
Bgy,Cabotonan,501717008
Bgy,Dahat,501717009
Bgy,Del Carmen,501717010
Bgy,Ginorangan,501717011
Bgy,Gimagtocon,501717012
Bgy,Gubat,501717013
Bgy,Guibahoy,501717014
Bgy,Himanag,501717015
Bgy,Kinahologan,501717016
Bgy,Loho,501717017
Bgy,Manamoc,501717018
Bgy,Mangogon,501717019
Bgy,Mapid,501717020
Bgy,Olas,501717021
Bgy,Omalo,501717022
Bgy,Panagan,501717023
Bgy,Panicuan,501717024
Bgy,Pinamihagan,501717025
Bgy,San Francisco ,501717026
Bgy,San Isidro,501717027
Bgy,San Isidro Sur ,501717028
Bgy,San Isidro Norte ,501717029
Bgy,San Rafael,501717030
Bgy,San Ramon,501717031
Bgy,San Roque,501717032
Bgy,San Sebastian,501717033
Bgy,San Vicente ,501717034
Bgy,Santa Cruz ,501717035
Bgy,Santa Maria ,501717036
Bgy,Saripongpong ,501717037
Bgy,Sipaco,501717038
Mun,Libmanan,501718000
Bgy,Aslong,501718001
Bgy,Awayan,501718002
Bgy,Bagacay,501718003
Bgy,Bagadion,501718004
Bgy,Bagamelon,501718005
Bgy,Bagumbayan,501718006
Bgy,Bahao,501718007
Bgy,Bahay,501718008
Bgy,Beguito Nuevo,501718009
Bgy,Beguito Viejo,501718010
Bgy,Begajo Norte,501718012
Bgy,Begajo Sur,501718013
Bgy,Bikal,501718014
Bgy,Busak,501718015
Bgy,Caima,501718016
Bgy,Calabnigan,501718017
Bgy,Camambugan,501718018
Bgy,Cambalidio,501718019
Bgy,Candami,501718020
Bgy,Candato,501718021
Bgy,Cawayan,501718022
Bgy,Concepcion,501718023
Bgy,Cuyapi,501718024
Bgy,Danawan,501718025
Bgy,Duang Niog,501718026
Bgy,Handong,501718027
Bgy,Ibid,501718028
Bgy,Inalahan,501718029
Bgy,Labao,501718030
Bgy,Libod I,501718031
Bgy,Libod II,501718032
Bgy,Loba-loba,501718033
Bgy,Mabini,501718035
Bgy,Malansad Nuevo,501718036
Bgy,Malansad Viejo,501718037
Bgy,Malbogon,501718038
Bgy,Malinao,501718039
Bgy,Mambalite,501718040
Bgy,Mambayawas,501718041
Bgy,Mambulo Nuevo,501718042
Bgy,Mambulo Viejo,501718043
Bgy,Mancawayan,501718044
Bgy,Mandacanan,501718045
Bgy,Mantalisay,501718046
Bgy,Padlos,501718047
Bgy,Pag-Oring Nuevo,501718048
Bgy,Pag-Oring Viejo,501718049
Bgy,Palangon,501718050
Bgy,Palong,501718051
Bgy,Patag,501718052
Bgy,Planza,501718053
Bgy,Poblacion,501718054
Bgy,Potot,501718055
Bgy,Puro-Batia,501718056
Bgy,Rongos,501718057
Bgy,Salvacion,501718058
Bgy,San Isidro,501718060
Bgy,San Juan,501718061
Bgy,San Pablo,501718062
Bgy,San Vicente,501718063
Bgy,Sibujo,501718064
Bgy,Sigamot,501718065
Bgy,Station-Church Site,501718066
Bgy,Taban-Fundado,501718067
Bgy,Tampuhan,501718068
Bgy,Tanag,501718069
Bgy,Tarum,501718070
Bgy,Tinalmud Nuevo,501718071
Bgy,Tinalmud Viejo,501718072
Bgy,Tinangkihan,501718073
Bgy,Udoc,501718074
Bgy,Umalo,501718075
Bgy,Uson,501718076
Bgy,Villasocorro,501718077
Bgy,Villadima,501718078
Mun,Lupi,501719000
Bgy,Alleomar,501719001
Bgy,Bagangan Sr.,501719003
Bgy,Bagong Sikat,501719004
Bgy,Bel-Cruz,501719005
Bgy,Bangon,501719006
Bgy,Barrera Jr.,501719007
Bgy,Barrera Sr.,501719008
Bgy,Belwang,501719009
Bgy,Buenasuerte,501719010
Bgy,Bulawan Jr.,501719011
Bgy,Bulawan Sr.,501719012
Bgy,Cabutagan,501719013
Bgy,Kaibigan,501719014
Bgy,Casay,501719015
Bgy,Colacling,501719016
Bgy,Cristo Rey,501719017
Bgy,Del Carmen,501719018
Bgy,Haguimit,501719019
Bgy,Haluban,501719020
Bgy,La Purisima,501719021
Bgy,Lourdes,501719022
Bgy,Mangcawayan,501719024
Bgy,Napolidan,501719025
Bgy,Poblacion,501719027
Bgy,Polantuna,501719028
Bgy,Sagrada,501719029
Bgy,Salvacion,501719030
Bgy,San Isidro,501719031
Bgy,San Jose,501719032
Bgy,San Pedro,501719033
Bgy,San Rafael Norte,501719035
Bgy,San Rafael Sur,501719036
Bgy,San Ramon,501719037
Bgy,San Vicente,501719038
Bgy,Sooc,501719039
Bgy,Tanawan,501719040
Bgy,Tible,501719041
Bgy,Tapi,501719042
Mun,Magarao,501720000
Bgy,Barobaybay,501720001
Bgy,Bell ,501720002
Bgy,Carangcang,501720003
Bgy,Carigsa,501720004
Bgy,Casuray,501720005
Bgy,Monserrat ,501720006
Bgy,Ponong,501720007
Bgy,San Francisco ,501720008
Bgy,San Isidro ,501720009
Bgy,San Juan ,501720010
Bgy,San Miguel,501720011
Bgy,San Pantaleon ,501720012
Bgy,Santa Lucia ,501720013
Bgy,Santa Rosa,501720014
Bgy,Santo Tomas ,501720015
Mun,Milaor,501721000
Bgy,Alimbuyog,501721001
Bgy,Amparado ,501721002
Bgy,Balagbag,501721003
Bgy,Borongborongan,501721004
Bgy,Cabugao,501721005
Bgy,Capucnasan,501721006
Bgy,Dalipay,501721007
Bgy,Del Rosario ,501721008
Bgy,Flordeliz,501721009
Bgy,Lipot,501721010
Bgy,Mayaopayawan,501721011
Bgy,Maycatmon,501721012
Bgy,Maydaso,501721013
Bgy,San Antonio,501721014
Bgy,San Jose ,501721015
Bgy,San Miguel ,501721016
Bgy,San Roque ,501721017
Bgy,San Vicente ,501721018
Bgy,Santo Domingo ,501721019
Bgy,Tarusanan,501721020
Mun,Minalabac,501722000
Bgy,Antipolo,501722001
Bgy,Bagolatao,501722002
Bgy,Bagongbong,501722003
Bgy,Baliuag Nuevo,501722004
Bgy,Baliuag Viejo,501722005
Bgy,Catanusan,501722006
Bgy,Del Carmen-Del Rosario ,501722007
Bgy,Del Socorro,501722008
Bgy,Hamoraon,501722009
Bgy,Hobo,501722010
Bgy,Irayang Solong,501722011
Bgy,Magadap,501722012
Bgy,Malitbog,501722013
Bgy,Manapao,501722014
Bgy,Mataoroc,501722015
Bgy,Sagrada,501722016
Bgy,Salingogon,501722017
Bgy,San Antonio,501722018
Bgy,San Felipe-Santiago ,501722019
Bgy,San Francisco ,501722020
Bgy,San Jose,501722021
Bgy,San Juan-San Lorenzo ,501722022
Bgy,Taban,501722023
Bgy,Tariric,501722024
Bgy,Timbang,501722025
Mun,Nabua,501723000
Bgy,Angustia,501723001
Bgy,Antipolo Old,501723002
Bgy,Antipolo Young,501723003
Bgy,Aro-aldao,501723004
Bgy,Bustrac,501723005
Bgy,Inapatan,501723006
Bgy,Dolorosa,501723007
Bgy,Duran,501723009
Bgy,La Purisima,501723010
Bgy,Lourdes Old,501723011
Bgy,Lourdes Young,501723012
Bgy,La Opinion,501723015
Bgy,Paloyon Proper,501723016
Bgy,Salvacion Que Gatos,501723018
Bgy,San Antonio ,501723019
Bgy,San Antonio Ogbon,501723020
Bgy,San Esteban ,501723021
Bgy,San Francisco ,501723022
Bgy,San Isidro ,501723023
Bgy,San Isidro Inapatan,501723024
Bgy,Malawag,501723026
Bgy,San Jose,501723027
Bgy,San Juan ,501723028
Bgy,San Luis ,501723029
Bgy,San Miguel ,501723030
Bgy,San Nicolas ,501723031
Bgy,San Roque ,501723033
Bgy,San Roque Madawon,501723034
Bgy,San Roque Sagumay,501723035
Bgy,San Vicente Gorong-Gorong,501723036
Bgy,San Vicente Ogbon,501723037
Bgy,Santa Barbara,501723038
Bgy,Santa Cruz,501723039
Bgy,Santa Elena Baras,501723040
Bgy,Santa Lucia Baras,501723041
Bgy,Santiago Old,501723042
Bgy,Santiago Young,501723043
Bgy,Santo Domingo,501723044
Bgy,Tandaay,501723045
Bgy,Topas Proper,501723046
Bgy,Topas Sogod,501723047
Bgy,Paloyon Oriental,501723048
City,City of Naga,501724000
Bgy,Abella,501724001
Bgy,Bagumbayan Norte,501724002
Bgy,Bagumbayan Sur,501724003
Bgy,Balatas,501724004
Bgy,Calauag,501724006
Bgy,Cararayan,501724007
Bgy,Carolina,501724008
Bgy,Concepcion Grande,501724009
Bgy,Concepcion Pequeña,501724010
Bgy,Dayangdang,501724011
Bgy,Del Rosario,501724012
Bgy,Dinaga,501724013
Bgy,Igualdad Interior,501724014
Bgy,Lerma,501724017
Bgy,Liboton,501724018
Bgy,Mabolo,501724019
Bgy,Pacol,501724020
Bgy,Panicuason,501724023
Bgy,Peñafrancia,501724024
Bgy,Sabang,501724025
Bgy,San Felipe,501724026
Bgy,San Francisco ,501724027
Bgy,San Isidro,501724028
Bgy,Santa Cruz,501724029
Bgy,Tabuco,501724030
Bgy,Tinago,501724031
Bgy,Triangulo,501724032
Mun,Ocampo,501725000
Bgy,Ayugan,501725001
Bgy,Cabariwan,501725002
Bgy,Cagmanaba,501725003
Bgy,Del Rosario,501725004
Bgy,Gatbo,501725005
Bgy,Guinaban,501725006
Bgy,Hanawan,501725007
Bgy,Hibago,501725008
Bgy,La Purisima Nuevo,501725009
Bgy,May-Ogob,501725010
Bgy,New Moriones,501725011
Bgy,Old Moriones,501725012
Bgy,Pinit,501725013
Bgy,Poblacion Central,501725014
Bgy,Poblacion East,501725015
Bgy,Poblacion West,501725016
Bgy,Salvacion,501725017
Bgy,San Antonio,501725018
Bgy,San Francisco,501725019
Bgy,San Jose Oras,501725020
Bgy,San Roque Commonal,501725022
Bgy,San Vicente,501725023
Bgy,Santa Cruz,501725024
Bgy,Santo Niño,501725025
Bgy,Villaflorida,501725026
Mun,Pamplona,501726000
Bgy,Batang,501726001
Bgy,Burabod,501726002
Bgy,Cagbibi,501726003
Bgy,Cagbunga,501726004
Bgy,Calawat,501726005
Bgy,Del Rosario,501726006
Bgy,Patong,501726007
Bgy,Poblacion,501726009
Bgy,Salvacion,501726010
Bgy,San Gabriel,501726011
Bgy,San Isidro,501726012
Bgy,San Rafael,501726013
Bgy,San Ramon,501726014
Bgy,San Vicente,501726015
Bgy,Veneracion,501726016
Bgy,Tambo,501726017
Bgy,Tampadong,501726018
Mun,Pasacao,501727000
Bgy,Antipolo,501727001
Bgy,Bagong Silang,501727002
Bgy,Bahay,501727003
Bgy,Balogo,501727004
Bgy,Caranan,501727005
Bgy,Cuco,501727006
Bgy,Dalupaon,501727007
Bgy,Macad,501727008
Bgy,Hubo,501727009
Bgy,Itulan,501727010
Bgy,Odicon,501727011
Bgy,Quitang,501727012
Bgy,Salvacion,501727013
Bgy,San Antonio,501727014
Bgy,San Cirilo ,501727015
Bgy,Santa Rosa Del Norte ,501727016
Bgy,Santa Rosa Del Sur ,501727017
Bgy,Tilnac,501727019
Bgy,Tinalmud,501727020
Mun,Pili ,501728000
Bgy,Anayan,501728001
Bgy,Bagong Sirang,501728002
Bgy,Binanwaanan,501728003
Bgy,Binobong,501728004
Bgy,Cadlan,501728005
Bgy,Caroyroyan,501728006
Bgy,Curry,501728007
Bgy,Del Rosario,501728008
Bgy,Himaao,501728009
Bgy,La Purisima,501728010
Bgy,New San Roque,501728011
Bgy,Old San Roque ,501728012
Bgy,Palestina,501728013
Bgy,Pawili,501728014
Bgy,Sagurong,501728015
Bgy,Sagrada,501728016
Bgy,San Agustin,501728017
Bgy,San Antonio ,501728018
Bgy,San Isidro ,501728019
Bgy,San Jose,501728020
Bgy,San Juan ,501728021
Bgy,San Vicente ,501728022
Bgy,Santiago ,501728023
Bgy,Santo Niño,501728024
Bgy,Tagbong,501728025
Bgy,Tinangis,501728026
Mun,Presentacion,501729000
Bgy,Ayugao,501729001
Bgy,Bagong Sirang,501729002
Bgy,Baliguian,501729003
Bgy,Bantugan,501729004
Bgy,Bicalen,501729005
Bgy,Bitaogan,501729006
Bgy,Buenavista,501729007
Bgy,Bulalacao,501729008
Bgy,Cagnipa,501729009
Bgy,Lagha,501729010
Bgy,Lidong,501729011
Bgy,Liwacsa,501729012
Bgy,Maangas,501729013
Bgy,Pagsangaan,501729014
Bgy,Patrocinio,501729016
Bgy,Pili,501729017
Bgy,Sta. Maria ,501729018
Bgy,Tanawan,501729019
Mun,Ragay,501730000
Bgy,Agao-ao,501730001
Bgy,Agrupacion,501730002
Bgy,Amomokpok,501730003
Bgy,Apad,501730004
Bgy,Apale,501730005
Bgy,Banga Caves,501730006
Bgy,Baya,501730007
Bgy,Binahan Proper,501730008
Bgy,Binahan Upper,501730009
Bgy,Buenasuerte,501730010
Bgy,Cabadisan,501730011
Bgy,Cabinitan,501730012
Bgy,Cabugao,501730013
Bgy,Caditaan,501730014
Bgy,Cale,501730015
Bgy,Godofredo Reyes Sr.,501730016
Bgy,Catabangan Proper,501730017
Bgy,Inandawa,501730018
Bgy,Laguio,501730019
Bgy,Lanipga-Cawayan,501730020
Bgy,Liboro,501730021
Bgy,Lohong,501730022
Bgy,Lower Omon,501730023
Bgy,Lower Santa Cruz,501730024
Bgy,Panaytayan,501730026
Bgy,Panaytayan Nuevo,501730027
Bgy,Patalunan,501730028
Bgy,Poblacion Ilaod,501730029
Bgy,Poblacion Iraya,501730030
Bgy,Port Junction Norte,501730031
Bgy,Port Junction Sur,501730032
Bgy,Salvacion,501730034
Bgy,Samay,501730035
Bgy,San Rafael,501730036
Bgy,F. Simeon,501730037
Bgy,Tagbac,501730038
Bgy,Upper Omon,501730039
Bgy,Upper Santa Cruz,501730040
Mun,Sagñay,501731000
Bgy,Aniog,501731001
Bgy,Atulayan,501731002
Bgy,Bongalon,501731003
Bgy,Buracan,501731004
Bgy,Catalotoan,501731005
Bgy,Del Carmen ,501731006
Bgy,Kilantaao,501731007
Bgy,Kilomaon,501731008
Bgy,Mabca,501731010
Bgy,Minadongjol,501731011
Bgy,Nato,501731012
Bgy,Patitinan,501731014
Bgy,San Antonio ,501731015
Bgy,San Isidro ,501731017
Bgy,San Roque ,501731018
Bgy,Santo Niño,501731019
Bgy,Sibaguan,501731020
Bgy,Tinorongan,501731022
Bgy,Turague,501731023
Mun,San Fernando,501732000
Bgy,Alianza,501732001
Bgy,Beberon,501732002
Bgy,Bical,501732003
Bgy,Bocal,501732004
Bgy,Bonifacio ,501732005
Bgy,Buenavista ,501732006
Bgy,Calascagas,501732007
Bgy,Cotmo,501732008
Bgy,Daculang Tubig,501732009
Bgy,Del Pilar ,501732010
Bgy,Gñaran,501732011
Bgy,Grijalvo,501732012
Bgy,Lupi,501732013
Bgy,Maragñi,501732014
Bgy,Pamukid,501732015
Bgy,Pinamasagan,501732016
Bgy,Pipian,501732017
Bgy,Planza,501732018
Bgy,Rizal ,501732019
Bgy,San Joaquin,501732020
Bgy,Santa Cruz,501732021
Bgy,Tagpocol,501732022
Mun,San Jose,501733000
Bgy,Adiangao,501733001
Bgy,Bagacay,501733002
Bgy,Bahay,501733003
Bgy,Boclod,501733004
Bgy,Calalahan,501733005
Bgy,Calawit,501733006
Bgy,Camagong,501733007
Bgy,Catalotoan,501733008
Bgy,Danlog,501733009
Bgy,Del Carmen ,501733010
Bgy,Dolo,501733011
Bgy,Kinalansan,501733012
Bgy,Mampirao,501733013
Bgy,Manzana,501733014
Bgy,Minoro,501733015
Bgy,Palale,501733016
Bgy,Ponglon,501733017
Bgy,Pugay,501733018
Bgy,Sabang,501733019
Bgy,Salogon,501733020
Bgy,San Antonio ,501733021
Bgy,San Juan ,501733023
Bgy,San Vicente ,501733024
Bgy,Santa Cruz ,501733025
Bgy,Soledad ,501733026
Bgy,Tagas,501733027
Bgy,Tambangan,501733028
Bgy,Telegrafo,501733029
Bgy,Tominawog,501733030
Mun,Sipocot,501734000
Bgy,Aldezar,501734001
Bgy,Alteza,501734002
Bgy,Anib,501734003
Bgy,Awayan,501734004
Bgy,Azucena,501734005
Bgy,Bagong Sirang,501734006
Bgy,Binahian,501734007
Bgy,Bolo Sur,501734008
Bgy,Bolo Norte,501734009
Bgy,Bulan,501734010
Bgy,Bulawan,501734011
Bgy,Cabuyao,501734012
Bgy,Caima,501734013
Bgy,Calagbangan,501734014
Bgy,Calampinay,501734015
Bgy,Carayrayan,501734016
Bgy,Cotmo,501734017
Bgy,Gabi,501734018
Bgy,Gaongan,501734019
Bgy,Impig,501734020
Bgy,Lipilip,501734021
Bgy,Lubigan Jr.,501734022
Bgy,Lubigan Sr.,501734023
Bgy,Malaguico,501734024
Bgy,Malubago,501734025
Bgy,Manangle,501734026
Bgy,Mangga,501734027
Bgy,Mangapo,501734028
Bgy,Manlubang,501734029
Bgy,Mantila,501734030
Bgy,North Centro ,501734031
Bgy,North Villazar,501734032
Bgy,Sagrada Familia,501734034
Bgy,Salanda,501734035
Bgy,Salvacion,501734036
Bgy,San Isidro,501734037
Bgy,San Vicente,501734038
Bgy,Serranzana,501734039
Bgy,South Centro ,501734040
Bgy,South Villazar,501734041
Bgy,Taisan,501734042
Bgy,Tara,501734043
Bgy,Tible,501734044
Bgy,Tula-tula,501734045
Bgy,Vigaan,501734046
Bgy,Yabo,501734048
Mun,Siruma,501735000
Bgy,Bagong Sirang,501735001
Bgy,Bahao,501735002
Bgy,Boboan,501735003
Bgy,Butawanan,501735004
Bgy,Cabugao,501735005
Bgy,Fundado,501735006
Bgy,Homestead,501735008
Bgy,La Purisima,501735009
Bgy,Mabuhay,501735010
Bgy,Malaconini,501735011
Bgy,Nalayahan,501735012
Bgy,Matandang Siruma,501735013
Bgy,Pinitan,501735014
Bgy,Poblacion,501735015
Bgy,Pamintan-Bantilan,501735016
Bgy,Salvacion,501735017
Bgy,San Andres,501735018
Bgy,San Ramon,501735019
Bgy,Sulpa,501735020
Bgy,Tandoc,501735021
Bgy,Tongo-Bantigue,501735022
Bgy,Vito,501735023
Mun,Tigaon,501736000
Bgy,Abo,501736001
Bgy,Cabalinadan,501736002
Bgy,Caraycayon,501736003
Bgy,Casuna,501736004
Bgy,Consocep,501736005
Bgy,Coyaoyao,501736006
Bgy,Gaao,501736007
Bgy,Gingaroy,501736008
Bgy,Gubat,501736009
Bgy,Huyonhuyon,501736010
Bgy,Libod,501736011
Bgy,Mabalodbalod,501736012
Bgy,May-Anao,501736013
Bgy,Panagan,501736014
Bgy,Poblacion,501736015
Bgy,Salvacion,501736016
Bgy,San Antonio,501736018
Bgy,San Francisco,501736019
Bgy,San Miguel,501736020
Bgy,San Rafael,501736021
Bgy,Talojongon,501736022
Bgy,Tinawagan,501736023
Bgy,Vinagre,501736024
Mun,Tinambac,501737000
Bgy,Agay-Ayan,501737001
Bgy,Antipolo,501737002
Bgy,Bagacay,501737003
Bgy,Banga,501737004
Bgy,Bolaobalite,501737005
Bgy,Bani,501737006
Bgy,Bataan,501737007
Bgy,Binalay,501737008
Bgy,Buenavista,501737009
Bgy,Buyo,501737010
Bgy,Cagliliog,501737011
Bgy,Caloco,501737012
Bgy,Camagong,501737013
Bgy,Canayonan,501737014
Bgy,Cawaynan,501737015
Bgy,Daligan,501737016
Bgy,Filarca ,501737017
Bgy,La Purisima ,501737018
Bgy,Lupi,501737019
Bgy,Magsaysay,501737020
Bgy,Magtang,501737021
Bgy,Mananao,501737022
Bgy,La Medalla,501737023
Bgy,New Caaluan,501737024
Bgy,Olag Grande,501737025
Bgy,Olag Pequeño,501737026
Bgy,Old Caaluan,501737027
Bgy,Pag-Asa,501737028
Bgy,Pantat,501737029
Bgy,Sagrada,501737030
Bgy,Salvacion,501737031
Bgy,San Antonio,501737032
Bgy,San Isidro ,501737033
Bgy,San Jose,501737034
Bgy,San Pascual ,501737035
Bgy,San Ramon,501737036
Bgy,San Roque,501737037
Bgy,San Vicente,501737038
Bgy,Santa Cruz ,501737039
Bgy,Sogod,501737040
Bgy,Tambang,501737041
Bgy,Tierra Nevada,501737042
Bgy,Union,501737043
Bgy,Salvacion Poblacion,501737044
Prov,Catanduanes,502000000
Mun,Bagamanoc,502001000
Bgy,Antipolo,502001001
Bgy,Bacak,502001002
Bgy,Bagatabao,502001003
Bgy,Bugao,502001004
Bgy,Cahan,502001005
Bgy,Hinipaan,502001006
Bgy,Magsaysay,502001007
Bgy,Poblacion,502001008
Bgy,Quigaray,502001010
Bgy,Quezon,502001011
Bgy,Sagrada,502001012
Bgy,Salvacion,502001013
Bgy,San Isidro,502001014
Bgy,San Rafael,502001015
Bgy,San Vicente,502001016
Bgy,Santa Mesa,502001017
Bgy,Santa Teresa,502001018
Bgy,Suchan,502001019
Mun,Baras,502002000
Bgy,Abihao,502002001
Bgy,Agban,502002002
Bgy,Bagong Sirang,502002003
Bgy,Benticayan,502002004
Bgy,Buenavista,502002005
Bgy,Caragumihan,502002006
Bgy,Batolinao,502002007
Bgy,Danao,502002008
Bgy,Sagrada,502002009
Bgy,Ginitligan,502002010
Bgy,Guinsaanan,502002011
Bgy,J. M. Alberto,502002012
Bgy,Macutal,502002013
Bgy,Moning,502002014
Bgy,Nagbarorong,502002015
Bgy,Osmeña,502002016
Bgy,P. Teston,502002017
Bgy,Paniquihan,502002018
Bgy,Eastern Poblacion,502002019
Bgy,Puraran,502002020
Bgy,Putsan,502002021
Bgy,Quezon,502002022
Bgy,Rizal,502002023
Bgy,Salvacion,502002024
Bgy,San Lorenzo,502002025
Bgy,San Miguel,502002026
Bgy,Santa Maria,502002027
Bgy,Tilod,502002028
Bgy,Western Poblacion,502002029
Mun,Bato,502003000
Bgy,Aroyao Pequeño,502003001
Bgy,Bagumbayan,502003002
Bgy,Banawang,502003003
Bgy,Batalay,502003004
Bgy,Binanuahan,502003005
Bgy,Bote,502003006
Bgy,Buenavista,502003007
Bgy,Cabugao,502003008
Bgy,Cagraray,502003009
Bgy,Carorian,502003010
Bgy,Guinobatan,502003011
Bgy,Libjo,502003012
Bgy,Marinawa,502003013
Bgy,Mintay,502003014
Bgy,Oguis,502003015
Bgy,Pananaogan,502003016
Bgy,Libod Poblacion,502003017
Bgy,San Andres,502003018
Bgy,San Pedro,502003019
Bgy,San Roque,502003020
Bgy,Santa Isabel,502003021
Bgy,Sibacungan,502003022
Bgy,Sipi,502003023
Bgy,Talisay,502003024
Bgy,Tamburan,502003025
Bgy,Tilis,502003026
Bgy,Ilawod ,502003027
Mun,Caramoran,502004000
Bgy,Baybay ,502004001
Bgy,Bocon,502004002
Bgy,Bothoan ,502004003
Bgy,Buenavista,502004004
Bgy,Bulalacao,502004005
Bgy,Camburo,502004006
Bgy,Dariao,502004007
Bgy,Datag East,502004008
Bgy,Datag West,502004009
Bgy,Guiamlong,502004010
Bgy,Hitoma,502004011
Bgy,Icanbato ,502004012
Bgy,Inalmasinan,502004013
Bgy,Iyao,502004014
Bgy,Mabini,502004015
Bgy,Maui,502004017
Bgy,Maysuran,502004018
Bgy,Milaviga,502004019
Bgy,Panique,502004020
Bgy,Sabangan,502004021
Bgy,Sabloyon,502004022
Bgy,Salvacion,502004023
Bgy,Supang,502004024
Bgy,Toytoy ,502004025
Bgy,Tubli,502004026
Bgy,Tucao,502004027
Bgy,Obi,502004028
Mun,Gigmoto,502005000
Bgy,Biong,502005001
Bgy,Dororian,502005002
Bgy,Poblacion District I,502005003
Bgy,Poblacion District II,502005004
Bgy,Poblacion District III,502005005
Bgy,San Pedro,502005006
Bgy,San Vicente,502005007
Bgy,Sicmil,502005008
Bgy,Sioron,502005009
Mun,Pandan,502006000
Bgy,Bagawang,502006001
Bgy,Balagñonan,502006002
Bgy,Baldoc,502006003
Bgy,Canlubi,502006004
